threatType,title,link
iot_detection,Mirapoint.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006501
iot_detection,Mirapoint.Firewall,https://www.fortiguard.com/encyclopedia/iotapp/10006500
iot_detection,LSI.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006499
iot_detection,EtherWAN.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006498
iot_detection,Huawei.OLT,https://www.fortiguard.com/encyclopedia/iotapp/10006496
iot_detection,Nokia.Alcatel.Lucent.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006489
iot_detection,Nokia.Alcatel.Lucent.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006488
iot_detection,Aethra.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006485
iot_detection,Albis-elcon.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006482
iot_detection,Davicom.Module,https://www.fortiguard.com/encyclopedia/iotapp/10006481
iot_detection,Billion.Firewall,https://www.fortiguard.com/encyclopedia/iotapp/10006479
iot_detection,Vertiv.Console,https://www.fortiguard.com/encyclopedia/iotapp/10006478
iot_detection,3isys.Networks.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006477
iot_detection,TitanNit.Web.Control,https://www.fortiguard.com/encyclopedia/iotapp/10006476
iot_detection,3isys.Networks.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006456
iot_detection,OpenAtom.OpenEuler,https://www.fortiguard.com/encyclopedia/iotapp/10006451
iot_detection,ZPE.Systems.OS,https://www.fortiguard.com/encyclopedia/iotapp/10006449
iot_detection,ZPE.Systems.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006448
iot_detection,Moseley.LAN.Extender,https://www.fortiguard.com/encyclopedia/iotapp/10006447
iot_detection,Vitec.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006446
iot_detection,NETnSYS.Router,https://www.fortiguard.com/encyclopedia/iotapp/10006445
iot_detection,Raisecom.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006443
iot_detection,Telco.Systems.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006441
iot_detection,Innovaphone.VoIP.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006440
iot_detection,Cogniac.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006439
iot_detection,Cognex.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006438
iot_detection,CodeWrights.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006437
iot_detection,LevelOne.Switch,https://www.fortiguard.com/encyclopedia/iotapp/10006429
iot_detection,Netopia.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006427
iot_detection,Steelcase.Device,https://www.fortiguard.com/encyclopedia/iotapp/10006423
iot_detection,Ruckus.Gateway,https://www.fortiguard.com/encyclopedia/iotapp/10006422
iot_detection,Carel.Monitoring.System,https://www.fortiguard.com/encyclopedia/iotapp/10006420
iot_detection,Flakt.Group.Air.Control.System,https://www.fortiguard.com/encyclopedia/iotapp/10006417
iot_detection,Leos.Power.Meter,https://www.fortiguard.com/encyclopedia/iotapp/10006416
iot_detection,Delta.Dore.Devices,https://www.fortiguard.com/encyclopedia/iotapp/10006414
iot_detection,Broadcast.Devices.Power.Monitor.System,https://www.fortiguard.com/encyclopedia/iotapp/10006413
iot_detection,Ericsson.Receiver,https://www.fortiguard.com/encyclopedia/iotapp/10006411
iot_detection,CT.LAB.Power.Quality.Meter,https://www.fortiguard.com/encyclopedia/iotapp/10006410
iot_detection,K4.Mobility.Server,https://www.fortiguard.com/encyclopedia/iotapp/10006409
