threatType,title,link
ot_app_detection,Ruckus.Gateway,https://www.fortiguard.com/encyclopedia/otapp/10006422
ot_app_detection,Carel.Monitoring.System,https://www.fortiguard.com/encyclopedia/otapp/10006420
ot_app_detection,Leos.Power.Meter,https://www.fortiguard.com/encyclopedia/otapp/10006416
ot_app_detection,Broadcast.Devices.Power.Monitor.System,https://www.fortiguard.com/encyclopedia/otapp/10006413
ot_app_detection,EyePower.Limited.PDU,https://www.fortiguard.com/encyclopedia/otapp/10006412
ot_app_detection,CT.LAB.Power.Quality.Meter,https://www.fortiguard.com/encyclopedia/otapp/10006410
ot_app_detection,K4.Mobility.Server,https://www.fortiguard.com/encyclopedia/otapp/10006409
ot_app_detection,Vivavis.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006407
ot_app_detection,Zetron.Gateway,https://www.fortiguard.com/encyclopedia/otapp/10006387
ot_app_detection,CloudLoggerSCADA.SCADA,https://www.fortiguard.com/encyclopedia/otapp/10006385
ot_app_detection,Open.System.Solutions.PLC,https://www.fortiguard.com/encyclopedia/otapp/10006380
ot_app_detection,Raritan.Devices,https://www.fortiguard.com/encyclopedia/otapp/10006379
ot_app_detection,Nepstech.Router,https://www.fortiguard.com/encyclopedia/otapp/10006378
ot_app_detection,CNet.Router,https://www.fortiguard.com/encyclopedia/otapp/10006376
